RELEASE;FILENAME;LOC;LOC_added;MAX_LOC_Added;AVG_LOC_Added;Churn;MAX_Churn;AVG_Churn;NR;NAUTH;ChgSetSize;MAX_ChgSet;AVG_ChgSet;BUGGYNESS
1;core/src/main/java/org/syncope/core/rest/controller/DerivedSchemaController.java;69;344;80;14;0;0;0;25;4;3249;1096;130;No
1;core/src/main/java/org/syncope/core/rest/data/DerivedSchemaDataBinder.java;70;247;85;14;0;0;0;18;3;2917;1096;162;No
1;core/src/main/java/org/syncope/core/rest/data/SchemaDataBinder.java;66;455;89;15;-27;80;-1;31;3;3259;1096;105;No
1;core/src/test/java/org/syncope/core/test/rest/SchemaTestITCase.java;57;607;126;20;83;94;3;30;4;3249;1096;108;Yes
1;console/src/main/java/org/syncope/console/rest/SchemaRestClient.java;54;1375;241;60;42;216;2;23;4;2923;1096;127;No
1;console/src/main/java/org/syncope/console/rest/UsersRestClient.java;44;841;123;20;19;111;0;42;4;3144;1096;75;Yes
1;core/src/test/java/org/syncope/core/test/persistence/relationships/DerivedSchemaTest.java;53;117;60;8;0;0;0;14;3;2560;1096;183;Yes
1;core/src/test/java/org/syncope/core/test/persistence/relationships/RoleTest.java;55;169;62;8;0;0;0;20;3;3099;1096;155;Yes
1;core/src/test/java/org/syncope/core/test/persistence/relationships/SchemaTest.java;56;280;66;11;0;0;0;25;4;2934;1096;117;Yes
1;core/src/test/java/org/syncope/core/test/persistence/relationships/UserTest.java;51;114;58;8;0;0;0;15;3;2927;1096;195;Yes
1;console/src/main/java/org/syncope/console/pages/WelcomePage.java;37;303;96;18;83;86;5;17;3;2793;1096;164;No
1;identityconnectors/bundles/staticws/staticwebservice/src/main/java/org/syncope/identityconnectors/bundles/staticwebservice/WebServiceConfiguration.java;86;98;97;25;-97;97;-24;4;1;118;50;30;No
1;identityconnectors/bundles/staticws/staticwebservice/src/main/java/org/syncope/identityconnectors/bundles/staticwebservice/WebServiceConnection.java;65;91;91;30;-91;91;-30;3;1;90;50;30;No
1;identityconnectors/bundles/staticws/staticwebservice/src/main/java/org/syncope/identityconnectors/bundles/staticwebservice/WebServiceConnector.java;674;1240;879;78;-787;879;-49;16;1;269;50;17;No
1;identityconnectors/bundles/staticws/staticwebservice/src/main/java/org/syncope/identityconnectors/bundles/staticwebservice/WebServiceFilterTranslator.java;182;224;224;75;-224;224;-75;3;1;90;50;30;No
1;identityconnectors/bundles/staticws/staticwebservice/src/test/java/org/syncope/identityconnectors/bundles/StaticWSTestITCase.java;263;526;339;44;-368;339;-31;12;1;160;50;13;No
1;identityconnectors/bundles/staticws/utilities/src/main/java/org/syncope/identityconnectors/bundles/commons/staticwebservice/to/WSAttribute.java;102;129;122;26;-127;122;-25;5;1;103;50;21;No
1;identityconnectors/bundles/staticws/utilities/src/main/java/org/syncope/identityconnectors/bundles/commons/staticwebservice/to/WSAttributeValue.java;100;240;128;60;-225;128;-56;4;1;98;50;25;No
1;identityconnectors/bundles/staticws/utilities/src/main/java/org/syncope/identityconnectors/bundles/commons/staticwebservice/to/WSChange.java;50;66;62;17;-64;62;-16;4;1;98;50;25;No
1;identityconnectors/bundles/staticws/utilities/src/main/java/org/syncope/identityconnectors/bundles/commons/staticwebservice/to/WSUser.java;44;60;56;15;-59;56;-15;4;1;98;50;25;No
1;identityconnectors/bundles/staticws/utilities/src/main/java/org/syncope/identityconnectors/bundles/staticwebservice/exceptions/ProvisioningException.java;29;61;33;12;-51;33;-10;5;1;106;50;21;No
1;identityconnectors/bundles/staticws/utilities/src/main/java/org/syncope/identityconnectors/bundles/staticwebservice/provisioning/interfaces/Provisioning.java;129;164;144;33;-142;144;-28;5;1;105;50;21;No
1;identityconnectors/bundles/staticws/utilities/src/main/java/org/syncope/identityconnectors/bundles/staticwebservice/utilities/AttributeType.java;55;65;65;22;-65;65;-22;3;1;90;50;30;No
1;identityconnectors/bundles/staticws/utilities/src/main/java/org/syncope/identityconnectors/bundles/staticwebservice/utilities/Operand.java;118;191;145;48;-171;145;-43;4;1;98;50;25;No
1;identityconnectors/bundles/staticws/utilities/src/main/java/org/syncope/identityconnectors/bundles/staticwebservice/utilities/Operator.java;33;43;38;11;-38;38;-10;4;1;98;50;25;No
1;identityconnectors/bundles/staticws/ws-target-resource/src/main/java/org/syncope/identityconnectors/bundles/staticwebservice/wstarget/ProvisioningImpl.java;243;1235;375;59;-629;296;-30;21;1;287;54;14;No
1;identityconnectors/bundles/staticws/ws-target-resource/src/test/java/it/eposse/samples/cxf/test/ProvisioningTestITCase.java;248;438;366;40;-381;366;-35;11;1;145;50;13;Yes
1;core/src/main/java/org/syncope/core/persistence/beans/SyncopeConfiguration.java;35;76;42;10;0;0;0;8;3;2312;1096;289;Yes
1;core/src/main/java/org/syncope/core/persistence/dao/SyncopeConfigurationDAO.java;23;62;29;6;0;0;0;10;3;2825;1096;283;Yes
1;core/src/main/java/org/syncope/core/persistence/dao/impl/SyncopeConfigurationDAOImpl.java;44;135;50;9;3;50;0;15;3;2932;1096;195;Yes
1;core/src/main/java/org/syncope/core/rest/data/UserDataBinder.java;66;1596;109;16;25;103;0;97;5;4660;1096;48;No
1;core/src/main/java/org/syncope/core/persistence/beans/Resource.java;109;890;132;14;52;132;1;62;4;4230;1096;68;Yes
1;core/src/main/java/org/syncope/core/persistence/beans/SchemaMapping.java;122;338;149;14;2;149;0;24;3;2700;1096;113;No
1;core/src/main/java/org/syncope/core/persistence/dao/ResourceDAO.java;23;87;29;5;-1;29;0;19;3;2931;1096;154;No
1;core/src/main/java/org/syncope/core/persistence/dao/SchemaMappingDAO.java;23;29;29;15;0;0;0;2;1;60;42;30;No
1;core/src/main/java/org/syncope/core/persistence/dao/impl/ResourceDAOImpl.java;83;492;96;12;7;96;0;40;3;3605;1096;90;No
1;core/src/main/java/org/syncope/core/persistence/dao/impl/SchemaMappingDAOImpl.java;74;127;94;21;0;0;0;6;1;147;42;25;No
1;core/src/test/java/org/syncope/core/test/persistence/ResourceDAOTest.java;90;443;125;12;-3;125;0;38;4;3453;1096;91;Yes
1;core/src/test/java/org/syncope/core/test/persistence/SchemaMappingDAOTest.java;67;190;94;32;0;0;0;6;1;143;42;24;No
1;core/src/test/java/org/syncope/core/test/persistence/relationships/ResourceTest.java;153;679;203;14;-21;203;0;47;4;3898;1096;83;Yes
1;core/src/test/java/org/syncope/core/test/persistence/relationships/SchemaMappingTest.java;95;406;231;51;0;0;0;8;1;206;42;26;No
1;client/src/main/java/org/syncope/client/to/DerivedSchemaTOs.java;35;44;42;15;0;0;0;3;1;132;56;44;No
1;client/src/main/java/org/syncope/client/to/SchemaTOs.java;34;43;41;14;0;0;0;3;1;132;56;44;No
1;client/src/main/java/org/syncope/client/to/UserTOs.java;34;51;41;13;0;0;0;4;1;145;56;36;No
1;client/src/main/java/org/syncope/client/validation/SyncopeClientCompositeErrorException.java;59;118;72;20;0;0;0;6;3;2601;1096;434;No
1;client/src/main/java/org/syncope/client/validation/SyncopeClientErrorHandler.java;77;153;88;15;0;0;0;10;3;2720;1096;272;No
1;client/src/main/java/org/syncope/client/validation/SyncopeClientException.java;48;101;59;17;0;0;0;6;3;2234;1096;372;No
1;client/src/main/java/org/syncope/types/SyncopeClientExceptionType.java;57;370;67;9;6;67;0;40;3;3591;1096;90;No
1;core/src/test/java/org/syncope/core/test/rest/DerivedSchemaTestITCase.java;34;165;70;14;0;0;0;12;4;2817;1096;235;Yes
1;core/src/main/java/org/syncope/core/persistence/SpringHibernateJPAWorkflowStore.java;36;73;41;12;0;0;0;6;1;89;40;15;Yes
1;client/src/main/java/org/syncope/client/to/ConnectorInstanceTO.java;53;285;70;13;45;70;2;22;3;2889;1096;131;Yes
1;client/src/main/java/org/syncope/client/to/ConnectorInstanceTOs.java;35;71;42;14;0;0;0;5;1;166;56;33;No
1;client/src/main/java/org/syncope/client/to/PropertyTO.java;31;100;38;9;0;0;0;11;3;2717;1096;247;Yes
1;core/src/main/java/org/syncope/core/persistence/util/ApplicationContextManager.java;26;54;31;6;0;0;0;9;3;2293;1096;255;Yes
1;core/src/main/java/org/syncope/core/persistence/util/ApplicationContextProvider.java;27;71;30;8;6;30;1;9;3;2707;1096;301;Yes
1;core/src/main/java/org/syncope/core/rest/controller/ConnectorInstanceController.java;318;1649;411;40;10;411;0;41;5;3452;1096;84;Yes
1;core/src/main/java/org/syncope/core/rest/data/ConnectorInstanceDataBinder.java;164;589;214;17;8;214;0;34;4;3149;1096;93;Yes
1;core/src/test/java/org/syncope/core/test/rest/ConnectorInstanceTestITCase.java;149;1104;198;23;-3;198;0;49;5;3609;1096;74;Yes
1;client/src/main/java/org/syncope/client/to/ConnectorBundleTO.java;63;137;82;15;0;0;0;9;3;2348;1096;261;Yes
1;client/src/main/java/org/syncope/client/to/ConnectorBundleTOs.java;44;63;54;16;0;0;0;4;1;152;56;38;No
1;client/src/main/java/org/syncope/client/to/SchemaMappingTO.java;89;191;111;21;0;0;0;9;3;2372;1096;264;No
1;client/src/main/java/org/syncope/client/to/SchemaMappingTOs.java;54;80;66;20;0;0;0;4;1;152;56;38;No
1;core/src/main/java/org/syncope/core/persistence/ConnectorInstanceBeansLoader.java;88;118;105;20;0;0;0;6;1;97;23;16;No
1;core/src/main/java/org/syncope/core/persistence/PropagationManager.java;199;4218;301;37;163;246;1;115;5;4629;1096;40;Yes
1;core/src/main/java/org/syncope/core/rest/controller/SchemaMappingController.java;232;319;319;160;0;0;0;2;1;44;23;22;No
1;core/src/main/java/org/syncope/core/rest/data/SchemaMappingDataBinder.java;155;779;200;17;3;200;0;47;4;3716;1096;79;Yes
1;core/src/test/java/org/syncope/core/test/persistence/relationships/PropagationManagerTest.java;88;191;120;17;0;0;0;11;1;251;56;23;Yes
1;core/src/test/java/org/syncope/core/test/rest/SchemaMappingTestITCase.java;102;146;134;37;0;0;0;4;1;127;42;32;No
1;core/src/main/java/org/syncope/core/persistence/dao/WorkflowEntryDAO.java;20;24;24;12;0;0;0;2;1;43;31;22;No
1;core/src/main/java/org/syncope/core/persistence/dao/impl/WorkflowEntryDAOImpl.java;35;39;39;20;0;0;0;2;1;43;31;22;No
1;core/src/main/java/org/syncope/core/workflow/Constants.java;23;104;25;7;7;25;1;14;1;310;73;22;No
1;core/src/main/java/org/syncope/core/workflow/IsValidToken.java;36;67;43;13;0;0;0;5;1;171;73;34;No
1;core/src/main/java/org/syncope/core/workflow/OSWorkflowComponent.java;29;41;33;8;0;0;0;5;1;224;73;45;No
1;core/src/main/java/org/syncope/core/workflow/SendEmail.java;29;34;34;17;0;0;0;2;1;41;31;21;No
1;core/src/main/java/org/syncope/core/workflow/WorkflowInitException.java;60;93;75;23;0;0;0;4;1;93;43;23;No
