RELEASE;FILENAME;LOC;LOC_added;MAX_LOC_Added;AVG_LOC_Added;Churn;MAX_Churn;AVG_Churn;NR;NAUTH;ChgSetSize;MAX_ChgSet;AVG_ChgSet;BUGGYNESS
1;core/src/main/java/org/syncope/core/workflow/activiti/SyncopeEntitiesVariableType.java;27;45;30;11,25;0;0;0;4;3;2176;1096;544,00;No
1;console/src/main/java/org/syncope/console/pages/panels/ResourceSecurityPanel.java;135;98;48;14,00;-169;42;-24,14;7;3;2719;1096;388,43;No
1;core/src/main/java/org/syncope/core/persistence/validation/entity/SyncopeUserValidator.java;164;261;196;23,73;0;0;0;11;4;2809;1096;255,36;No
1;core/src/main/java/org/syncope/core/persistence/validation/entity/USchemaCheck.java;33;16;13;4,00;-38;3;-9,50;4;2;2569;1096;642,25;No
1;core/src/main/java/org/syncope/core/persistence/validation/entity/USchemaValidator.java;73;106;85;21,20;0;0;0;5;3;2625;1096;525,00;No
1;client/src/main/java/org/syncope/client/to/WorkflowDefinitionTO.java;32;56;41;14,00;0;0;0;4;3;2156;1096;539,00;No
1;client/src/main/java/org/syncope/client/to/WorkflowFormPropertyTO.java;68;143;92;28,60;0;0;0;5;3;2178;1096;435,60;No
1;client/src/main/java/org/syncope/client/to/WorkflowFormTO.java;113;186;147;23,25;0;0;0;8;3;2619;1096;327,38;No
1;client/src/main/java/org/syncope/types/WorkflowFormPropertyType.java;21;39;24;9,75;0;0;0;4;3;2156;1096;539,00;No
1;core/src/main/java/org/syncope/core/workflow/activiti/SyncopeGroupManager.java;93;128;111;25,60;0;0;0;5;3;2584;1096;516,80;No
1;core/src/main/java/org/syncope/core/workflow/activiti/SyncopeGroupQueryImpl.java;122;161;146;40,25;0;0;0;4;3;2156;1096;539,00;No
1;core/src/main/java/org/syncope/core/workflow/activiti/SyncopeSession.java;18;36;21;9,00;0;0;0;4;3;2156;1096;539,00;No
1;core/src/main/java/org/syncope/core/workflow/activiti/SyncopeSessionFactory.java;33;55;40;13,75;0;0;0;4;3;2156;1096;539,00;No
1;core/src/main/java/org/syncope/core/workflow/activiti/SyncopeUserManager.java;108;150;131;30,00;0;0;0;5;3;2584;1096;516,80;No
1;core/src/main/java/org/syncope/core/workflow/activiti/SyncopeUserQueryImpl.java;171;221;203;44,20;0;0;0;5;3;2584;1096;516,80;No
1;console/src/main/java/org/syncope/console/commons/MapChoiceRenderer.java;31;53;38;13,25;0;0;0;4;3;2163;1096;540,75;No
1;console/src/main/java/org/syncope/console/pages/Todo.java;265;841;334;84,10;0;0;0;10;3;2824;1096;282,40;No
1;console/src/main/java/org/syncope/console/pages/TodoModalPage.java;197;402;235;33,50;0;0;0;12;3;2851;1096;237,58;Yes
1;console/src/main/java/org/syncope/console/rest/TodoRestClient.java;38;62;43;10,33;0;0;0;6;3;2660;1096;443,33;Yes
1;console/src/main/java/org/syncope/console/pages/PolicyModalPage.java;211;310;247;38,75;0;0;0;8;3;2711;1096;338,88;No
1;console/src/main/java/org/syncope/console/rest/InvalidPolicyType.java;23;44;27;11,00;0;0;0;4;3;2180;1096;545,00;No
1;core/src/main/java/org/syncope/core/policy/AccountPolicyEnforcer.java;116;186;139;20,67;0;0;0;9;4;2727;1096;303,00;No
1;core/src/main/java/org/syncope/core/policy/AccountPolicyException.java;23;47;27;9,40;0;0;0;5;3;2186;1096;437,20;No
1;console/src/main/java/org/syncope/console/pages/panels/UserDetailsPanel.java;163;307;190;21,93;0;0;0;14;3;2926;1096;209,00;No
1;client/src/main/java/org/syncope/client/to/NotificationTO.java;78;163;104;23,29;0;0;0;7;4;2271;1096;324,43;No
1;core/src/main/java/org/syncope/core/persistence/beans/Notification.java;116;242;143;16,13;0;0;0;15;4;2960;1096;197,33;No
1;core/src/main/java/org/syncope/core/persistence/dao/NotificationDAO.java;24;46;30;9,20;0;0;0;5;3;2586;1096;517,20;No
1;core/src/main/java/org/syncope/core/persistence/dao/impl/NotificationDAOImpl.java;43;68;50;13,60;0;0;0;5;3;2586;1096;517,20;No
1;core/src/main/java/org/syncope/core/persistence/validation/entity/NotificationCheck.java;32;53;37;10,60;0;0;0;5;3;2586;1096;517,20;No
1;core/src/main/java/org/syncope/core/persistence/validation/entity/NotificationValidator.java;52;86;63;17,20;0;0;0;5;3;2586;1096;517,20;No
1;core/src/main/java/org/syncope/core/rest/controller/NotificationController.java;108;191;134;27,29;0;0;0;7;4;2647;1096;378,14;No
1;core/src/main/java/org/syncope/core/rest/data/NotificationDataBinder.java;44;78;58;13,00;0;0;0;6;4;2596;1096;432,67;No
1;core/src/test/java/org/syncope/core/persistence/dao/NotificationTest.java;105;160;128;20,00;0;0;0;8;4;2705;1096;338,13;No
1;core/src/test/java/org/syncope/core/rest/NotificationTestITCase.java;118;191;139;23,88;0;0;0;8;5;2721;1096;340,13;No
1;core/src/main/java/org/syncope/core/scheduling/SyncResult.java;109;166;138;20,75;0;0;0;8;3;2669;1096;333,63;No
1;console/src/main/java/org/syncope/console/commons/UserDataProvider.java;73;120;91;17,14;0;0;0;7;3;2662;1096;380,29;No
1;console/src/main/java/org/syncope/console/pages/panels/ResultSetPanel.java;433;963;555;64,20;0;0;0;15;3;2913;1096;194,20;No
1;client/src/main/java/org/syncope/client/to/NotificationTaskTO.java;75;115;100;28,75;0;0;0;4;3;2225;1096;556,25;No
1;console/src/main/java/org/syncope/console/pages/AbstractSchedTaskModalPage.java;210;312;249;31,20;0;0;0;10;3;2831;1096;283,10;No
1;console/src/main/java/org/syncope/console/pages/NotificationModalPage.java;130;265;156;33,13;0;0;0;8;4;2804;1096;350,50;No
1;console/src/main/java/org/syncope/console/pages/NotificationTaskModalPage.java;57;90;67;15,00;0;0;0;6;3;2725;1096;454,17;No
1;console/src/main/java/org/syncope/console/pages/panels/NotificationTasks.java;222;355;290;44,38;0;0;0;8;4;2747;1096;343,38;No
1;console/src/main/java/org/syncope/console/pages/panels/UserSearchPanel.java;486;972;611;108,00;0;0;0;9;3;2770;1096;307,78;No
1;console/src/main/java/org/syncope/console/rest/NotificationRestClient.java;61;107;77;21,40;0;0;0;5;3;2653;1096;530,60;No
1;console/src/main/java/org/syncope/console/rest/WorkflowRestClient.java;32;58;38;11,60;0;0;0;5;3;2653;1096;530,60;No
1;console/src/main/java/org/syncope/console/wicket/extensions/markup/html/repeater/data/table/DatePropertyColumn.java;44;72;53;14,40;0;0;0;5;3;2653;1096;530,60;No
1;core/src/main/java/org/syncope/core/notification/NotificationManager.java;183;373;208;31,08;0;0;0;12;4;2733;1096;227,75;No
1;core/src/main/java/org/syncope/core/persistence/beans/NotificationTask.java;89;132;114;26,40;0;0;0;5;3;2227;1096;445,40;No
1;core/src/main/java/org/syncope/core/rest/controller/WorkflowController.java;56;109;65;18,17;0;0;0;6;3;2673;1096;445,50;No
1;core/src/main/java/org/syncope/core/scheduling/NotificationJob.java;198;315;241;35,00;0;0;0;9;4;2700;1096;300,00;No
1;core/src/main/java/org/syncope/core/workflow/WorkflowResult.java;57;124;70;15,50;3;70;0,38;8;3;2686;1096;335,75;No
1;core/src/test/notifications/java/org/syncope/core/notification/NotificationTest.java;265;368;318;24,53;1;318;0,07;15;3;2393;1096;159,53;No
1;client/src/main/java/org/syncope/client/search/SyncopeUserCond.java;25;47;28;9,40;0;0;0;5;3;2170;1096;434,00;No
1;console/src/main/java/org/syncope/console/wicket/extensions/markup/html/repeater/data/table/TokenColumn.java;42;66;48;13,20;0;0;0;5;3;2587;1096;517,40;No
1;console/src/main/java/org/syncope/console/wicket/extensions/markup/html/repeater/data/table/UserAttrColumn.java;73;135;86;19,29;0;0;0;7;3;2657;1096;379,57;No
1;client/src/main/java/org/syncope/client/to/UserRequestTO.java;54;94;69;18,80;0;0;0;5;3;2229;1096;445,80;No
1;client/src/main/java/org/syncope/types/UserRequestType.java;19;38;22;7,60;0;0;0;5;3;2194;1096;438,80;No
1;core/src/main/java/org/syncope/core/persistence/beans/UserRequest.java;74;115;88;9,58;-2;88;-0,17;12;3;2862;1096;238,50;No
1;core/src/main/java/org/syncope/core/persistence/dao/UserRequestDAO.java;24;46;30;9,20;0;0;0;5;3;2588;1096;517,60;No
1;core/src/main/java/org/syncope/core/persistence/dao/impl/UserRequestDAOImpl.java;47;73;54;14,60;0;0;0;5;3;2588;1096;517,60;No
1;core/src/main/java/org/syncope/core/rest/controller/UserRequestController.java;133;292;165;32,44;0;0;0;9;5;2734;1096;303,78;No
1;core/src/main/java/org/syncope/core/rest/data/UserRequestDataBinder.java;78;139;98;17,38;0;0;0;8;4;2727;1096;340,88;No
1;core/src/test/java/org/syncope/core/rest/UserRequestTestITCase.java;171;468;205;31,20;9;205;0,60;15;4;2781;1096;185,40;No
1;client/src/main/java/org/syncope/client/SchemaList.java;19;39;21;6,50;0;0;0;6;3;2184;1096;364,00;Yes
1;client/src/main/java/org/syncope/types/ConflictResolutionAction.java;23;45;25;9,00;0;0;0;5;3;2159;1096;431,80;No
1;console/src/main/java/org/syncope/console/pages/panels/RoleAttributesPanel.java;101;168;135;24,00;0;0;0;7;3;2709;1096;387,00;No
1;console/src/main/java/org/syncope/console/pages/panels/RoleSummaryPanel.java;127;216;160;30,86;0;0;0;7;3;2655;1096;379,29;No
1;console/src/main/java/org/syncope/console/pages/panels/RoleTabPanel.java;82;132;103;22,00;0;0;0;6;3;2652;1096;442,00;No
1;console/src/main/java/org/syncope/console/wicket/markup/html/tree/TreeRolePanel.java;78;137;106;22,83;0;0;0;6;3;2586;1096;431,00;No
1;client/src/main/java/org/syncope/client/util/AttributableOperations.java;288;559;353;37,27;39;353;2,60;15;5;2705;1096;180,33;No
1;console/src/main/java/org/syncope/console/rest/UserRequestRestClient.java;47;78;55;13,00;0;0;0;6;4;2679;1096;446,50;No
1;console/src/test/java/org/syncope/console/EditProfileTestITCase.java;83;130;100;18,57;0;0;0;7;3;2682;1096;383,14;No
1;client/src/main/java/org/syncope/types/ConnParameterType.java;29;50;33;12,50;0;0;0;4;3;2143;1096;535,75;No
1;core/src/main/java/org/syncope/core/scheduling/DefaultSyncJobActions.java;51;96;59;13,71;0;0;0;7;4;2618;1096;374,00;No
1;core/src/main/java/org/syncope/core/scheduling/SyncJobActions.java;36;120;53;17,14;0;0;0;7;4;2618;1096;374,00;No
1;core/src/test/java/org/syncope/core/scheduling/TestSyncJobActions.java;59;91;68;15,17;0;0;0;6;4;2602;1096;433,67;No
1;core/src/main/java/org/syncope/core/util/XMLSerializer.java;52;82;62;13,67;0;0;0;6;3;2661;1096;443,50;Yes
1;core/src/main/java/org/syncope/core/scheduling/SpringBeanJobFactory.java;73;143;83;20,43;0;0;0;7;3;2640;1096;377,14;No
1;console/src/main/java/org/syncope/console/pages/panels/UserSummaryPanel.java;91;115;115;38,33;0;0;0;3;1;27;17;9,00;No
1;console/src/main/java/org/syncope/console/pages/panels/UserModalPageResult.java;98;202;121;25,25;3;121;0,38;8;3;1146;524;143,25;No
1;build-tools/src/main/java/org/syncope/buildtools/ApacheDSRootDseServlet.java;85;121;101;24,20;0;0;0;5;3;2584;1096;516,80;No
1;build-tools/src/main/java/org/syncope/buildtools/ApacheDSStartStopListener.java;236;310;275;62,00;0;0;0;5;3;2584;1096;516,80;No
1;build-tools/src/main/java/org/syncope/buildtools/H2StartStopListener.java;85;178;99;17,80;20;99;2,00;10;3;2711;1096;271,10;No
1;build-tools/src/main/java/org/syncope/buildtools/JarSchemaLdifExtractor.java;159;215;187;43,00;0;0;0;5;3;2584;1096;516,80;No
1;client/src/main/java/org/syncope/types/package-info.java;18;33;18;8,25;0;0;0;4;3;2153;1096;538,25;No
1;client/src/main/java/org/syncope/client/SyncopeConstants.java;22;73;25;9,13;27;25;3,38;8;3;2596;1096;324,50;No
1;console/src/main/java/org/syncope/console/pages/TaskExecMessageModalPage.java;24;74;28;10,57;28;28;4,00;7;3;2621;1096;374,43;Yes
1;core/src/test/java/org/syncope/core/persistence/relationships/ConnInstanceTest.java;73;198;89;28,29;89;89;12,71;7;3;2744;1096;392,00;No
1;core/src/main/java/org/syncope/core/util/ImportExport.java;244;872;398;96,89;398;398;44,22;9;5;2589;1096;287,67;No
1;core/src/main/java/org/syncope/core/util/multiparent/CycleInMultiParentTreeException.java;20;61;23;12,20;23;23;4,60;5;3;2155;1096;431,00;No
1;core/src/main/java/org/syncope/core/util/multiparent/MultiParentNode.java;86;231;107;38,50;107;107;17,83;6;3;2583;1096;430,50;No
1;core/src/main/java/org/syncope/core/util/multiparent/MultiParentNodeOp.java;41;119;51;19,83;51;51;8,50;6;3;2583;1096;430,50;No
1;hibernate-enhancer/src/main/java/org/syncope/hibernate/HibernateEnhancer.java;67;287;77;31,89;77;77;8,56;9;3;2598;1096;288,67;No
1;core/src/main/java/org/syncope/core/persistence/openjpa/EhCacheDataCache.java;288;314;314;157,00;0;0;0;2;1;17;11;8,50;No
1;core/src/main/java/org/syncope/core/persistence/openjpa/EhCacheDataCacheManager.java;41;46;46;23,00;0;0;0;2;1;17;11;8,50;No
1;core/src/main/java/org/syncope/core/persistence/openjpa/EhCacheDerivation.java;107;118;118;59,00;0;0;0;2;1;17;11;8,50;No
1;core/src/main/java/org/syncope/core/persistence/openjpa/EhCacheQueryCache.java;93;109;109;54,50;0;0;0;2;1;17;11;8,50;No
1;core/src/main/java/org/syncope/core/persistence/openjpa/NoOpRemoteCommitProvider.java;33;37;37;18,50;0;0;0;2;1;17;11;8,50;No
1;client/src/main/java/org/syncope/client/to/ConnObjectTO.java;50;151;62;21,57;62;62;8,86;7;3;2598;1096;371,14;No
1;client/src/main/java/org/syncope/client/http/PreemptiveAuthHttpRequestFactory.java;62;167;74;27,83;74;74;12,33;6;3;2581;1096;430,17;No
1;console/src/main/java/org/syncope/console/pages/StatusModalPage.java;242;364;301;52,00;0;0;0;7;3;2645;1096;377,86;No
1;console/src/main/java/org/syncope/console/wicket/markup/html/form/ActionLink.java;31;55;37;11,00;0;0;0;5;3;2215;1096;443,00;No
1;console/src/main/java/org/syncope/console/wicket/markup/html/form/ActionLinksPanel.java;220;436;264;72,67;0;0;0;6;3;2643;1096;440,50;No
1;console/src/main/java/org/syncope/console/wicket/markup/html/form/SearchLinkPanel.java;27;57;31;9,50;0;0;0;6;3;2677;1096;446,17;Yes
1;core/src/main/java/org/syncope/core/util/SpringPersistenceUnitPostProcessor.java;72;110;83;18,33;0;0;0;6;3;2575;1096;429,17;No
1;client/src/main/java/org/syncope/types/LoggerLevel.java;52;79;60;15,80;0;0;0;5;3;2188;1096;437,60;Yes
1;core/src/main/java/org/syncope/core/init/LoggerLoader.java;67;111;74;15,86;0;0;0;7;3;2628;1096;375,43;No
1;core/src/main/java/org/syncope/core/persistence/beans/SyncopeLogger.java;43;85;52;17,00;0;0;0;5;3;2188;1096;437,60;No
1;core/src/main/java/org/syncope/core/persistence/dao/LoggerDAO.java;25;51;31;8,50;0;0;0;6;3;2616;1096;436,00;No
1;core/src/main/java/org/syncope/core/persistence/dao/impl/LoggerDAOImpl.java;45;84;52;14,00;0;0;0;6;3;2616;1096;436,00;No
1;core/src/main/java/org/syncope/core/rest/controller/LoggerController.java;71;281;89;28,10;0;0;0;10;4;2694;1096;269,40;No
1;core/src/test/java/org/syncope/core/rest/LoggerTestITCase.java;49;133;56;19,00;0;0;0;7;3;2628;1096;375,43;No
1;client/src/main/java/org/syncope/client/util/ConnConfPropUtils.java;48;94;55;13,43;0;0;0;7;3;2596;1096;370,86;No
1;client/src/main/java/org/syncope/client/report/AbstractReportlet.java;33;68;41;9,71;0;0;0;7;3;2302;1096;328,86;Yes
1;client/src/main/java/org/syncope/client/report/Reportlet.java;40;72;44;8,00;0;0;0;9;4;2722;1096;302,44;Yes
1;client/src/main/java/org/syncope/client/report/UserReportlet.java;29;454;324;50,44;0;0;0;9;4;2733;1096;303,67;Yes
1;client/src/main/java/org/syncope/client/report/XMLReport.java;23;108;50;15,43;0;0;0;7;3;2705;1096;386,43;Yes
1;client/src/main/java/org/syncope/client/to/AbstractExecTO.java;58;97;76;19,40;0;0;0;5;3;2619;1096;523,80;No
1;client/src/main/java/org/syncope/client/to/ReportExecTO.java;28;50;35;12,50;0;0;0;4;3;2191;1096;547,75;No
1;client/src/main/java/org/syncope/client/to/ReportTO.java;73;166;97;23,71;0;0;0;7;3;2671;1096;381,57;No
1;client/src/main/java/org/syncope/types/ReportExecExportFormat.java;25;44;28;11,00;0;0;0;4;3;2191;1096;547,75;No
1;client/src/main/java/org/syncope/types/ReportExecStatus.java;21;39;24;9,75;0;0;0;4;3;2191;1096;547,75;No
1;core/src/main/java/org/syncope/core/persistence/beans/AbstractExec.java;69;108;84;18,00;0;0;0;6;4;2625;1096;437,50;No
1;core/src/main/java/org/syncope/core/persistence/beans/Report.java;111;208;137;23,11;0;0;0;9;3;2682;1096;298,00;No
1;core/src/main/java/org/syncope/core/persistence/beans/ReportExec.java;57;90;69;15,00;0;0;0;6;3;2201;1096;366,83;No
1;core/src/main/java/org/syncope/core/persistence/dao/ReportDAO.java;28;53;37;10,60;0;0;0;5;3;2619;1096;523,80;No
1;core/src/main/java/org/syncope/core/persistence/dao/ReportExecDAO.java;26;54;33;9,00;0;0;0;6;3;2657;1096;442,83;No
1;core/src/main/java/org/syncope/core/persistence/dao/impl/ReportDAOImpl.java;64;103;79;17,17;0;0;0;6;3;2623;1096;437,17;No
1;core/src/main/java/org/syncope/core/persistence/dao/impl/ReportExecDAOImpl.java;64;123;74;20,50;0;0;0;6;3;2657;1096;442,83;No
1;core/src/main/java/org/syncope/core/persistence/validation/entity/ReportCheck.java;32;53;37;10,60;0;0;0;5;3;2619;1096;523,80;No
1;core/src/main/java/org/syncope/core/persistence/validation/entity/ReportValidator.java;47;98;55;16,33;0;0;0;6;3;2644;1096;440,67;No
1;core/src/main/java/org/syncope/core/rest/controller/ReportController.java;332;627;394;48,23;0;0;0;13;4;2813;1096;216,38;No
1;core/src/main/java/org/syncope/core/rest/data/ReportDataBinder.java;58;232;69;21,09;0;0;0;11;3;2760;1096;250,91;No
1;core/src/main/java/org/syncope/core/scheduling/ReportJob.java;180;305;205;33,89;0;0;0;9;3;2721;1096;302,33;No
1;core/src/test/java/org/syncope/core/persistence/dao/ReportTest.java;62;94;76;18,80;0;0;0;5;3;2205;1096;441,00;No
1;core/src/test/java/org/syncope/core/persistence/relationships/ReportTest.java;88;130;113;32,50;0;0;0;4;3;2191;1096;547,75;No
1;core/src/test/java/org/syncope/core/rest/ReportTestITCase.java;154;379;180;25,27;0;0;0;15;5;2816;1096;187,73;No
1;console/src/main/java/org/syncope/console/pages/EditUserModalPage.java;80;122;98;24,40;0;0;0;5;3;2608;1096;521,60;No
1;console/src/main/java/org/syncope/console/pages/UserRequestModalPage.java;95;186;118;26,57;0;0;0;7;3;2685;1096;383,57;No
1;console/src/main/java/org/syncope/console/pages/UserTemplateModalPage.java;52;80;62;16,00;0;0;0;5;3;2608;1096;521,60;No
1;console/src/main/java/org/syncope/console/pages/panels/AccountInformationPanel.java;71;116;81;23,20;0;0;0;5;3;2608;1096;521,60;No
1;console/src/main/java/org/syncope/console/pages/panels/ResourceConnConfPanel.java;300;433;371;72,17;0;0;0;6;3;2680;1096;446,67;No
1;console/src/main/java/org/syncope/console/pages/panels/ResourceDetailsPanel.java;228;353;270;58,83;0;0;0;6;3;2680;1096;446,67;No
1;console/src/main/java/org/syncope/console/pages/panels/ResourceMappingPanel.java;420;993;532;99,30;0;0;0;10;4;2704;1096;270,40;No
1;console/src/main/java/org/syncope/console/pages/panels/StatusPanel.java;301;478;376;95,60;0;0;0;5;3;2608;1096;521,60;No
1;client/src/main/java/org/syncope/client/report/ReportletConf.java;31;16;13;3,20;-35;4;-7,00;5;2;2238;1096;447,60;No
1;client/src/main/java/org/syncope/client/report/UserReportletConf.java;84;130;109;21,67;0;0;0;6;3;2252;1096;375,33;No
1;client/src/main/java/org/syncope/client/to/PropagationTO.java;106;137;121;27,40;0;0;0;5;4;2163;1096;432,60;No
1;core/src/main/java/org/syncope/core/propagation/PropagationHandler.java;35;55;38;11,00;0;0;0;5;3;2585;1096;517,00;No
1;core/src/main/java/org/syncope/core/report/ReportException.java;23;42;27;10,50;0;0;0;4;3;2153;1096;538,25;No
1;core/src/main/java/org/syncope/core/scheduling/ReportXMLConst.java;24;51;34;12,75;0;0;0;4;3;2153;1096;538,25;No
1;console/src/main/java/org/syncope/console/commons/StatusBean.java;46;59;59;29,50;0;0;0;2;1;1620;1096;810,00;No
1;console/src/main/java/org/syncope/console/commons/StatusUtils.java;158;232;195;58,00;0;0;0;4;2;2067;1096;516,75;No
1;console/src/main/java/org/syncope/console/pages/panels/UserManagementResultPanel.java;320;425;388;141,67;0;0;0;3;1;2048;1096;682,67;No
1;client/src/main/java/org/syncope/types/Entity.java;25;32;27;10,67;0;0;0;3;2;1128;1096;376,00;Yes
1;console/src/main/java/org/syncope/console/commons/DateFormatROModel.java;42;52;50;17,33;0;0;0;3;1;1562;1096;520,67;No
1;console/src/main/java/org/syncope/console/commons/HttpResourceStream.java;130;170;157;56,67;0;0;0;3;1;1562;1096;520,67;No
1;console/src/main/java/org/syncope/console/markup/html/CrontabContainer.java;183;272;226;90,67;0;0;0;3;1;1562;1096;520,67;No
1;console/src/main/java/org/syncope/console/pages/ReportExecResultDownloadModalPage.java;62;83;76;20,75;0;0;0;4;1;1634;1096;408,50;No
1;console/src/main/java/org/syncope/console/pages/ReportModalPage.java;359;731;453;182,75;0;0;0;4;1;1634;1096;408,50;No
1;console/src/main/java/org/syncope/console/rest/ExecutionRestClient.java;26;0;0;0;-31;-31;-31,00;1;1;1096;1096;1096,00;No
1;console/src/main/java/org/syncope/console/rest/ReportRestClient.java;103;135;116;27,00;0;0;0;5;2;1675;1096;335,00;No
1;console/src/main/java/org/syncope/console/wicket/ajax/form/AbstractAjaxDownloadBehavior.java;42;52;50;17,33;0;0;0;3;1;1562;1096;520,67;No
1;core/src/main/java/org/syncope/core/persistence/beans/ReportletConfInstance.java;54;66;65;22,00;0;0;0;3;1;1531;1096;510,33;No
1;core/src/main/java/org/syncope/core/util/SchemaMappingUtil.java;73;634;270;90,57;0;0;0;7;2;1578;1096;225,43;No
1;client/src/main/java/org/syncope/annotation/FormAttributeField.java;29;1;1;0,50;-32;0;-16,00;2;1;1524;1096;762,00;No
1;core/src/main/java/org/syncope/core/util/ConnObjectUtil.java;302;524;361;74,86;0;0;0;7;2;1550;1096;221,43;No
1;client/src/main/java/org/syncope/client/report/StaticReportletConf.java;75;104;98;34,67;0;0;0;3;1;1596;1096;532,00;No
1;console/src/main/java/org/syncope/console/pages/ReportletConfModalPage.java;287;399;348;133,00;0;0;0;3;1;1596;1096;532,00;No
1;console/src/main/java/org/syncope/console/wicket/markup/html/form/CheckBoxMultipleChoiceFieldPanel.java;39;48;47;16,00;0;0;0;3;1;1596;1096;532,00;No
1;console/src/main/java/org/syncope/console/wicket/markup/html/form/SelectableRecorder.java;177;205;203;68,33;0;0;0;3;1;1596;1096;532,00;No
1;console/src/main/java/org/syncope/console/wicket/markup/html/form/SingleColumnPalette.java;171;217;211;72,33;0;0;0;3;1;1596;1096;532,00;No
1;core/src/main/java/org/syncope/core/report/StaticReportlet.java;70;80;79;26,67;0;0;0;3;1;1596;1096;532,00;No
1;console/src/test/java/org/syncope/console/ReportTestITCase.java;45;78;56;26,00;0;0;0;3;1;1109;1096;369,67;No
1;client/src/main/java/org/syncope/types/AuditElements.java;57;288;164;48,00;0;0;0;6;1;1586;1096;264,33;No
1;client/src/main/java/org/syncope/types/SyncopeLoggerType.java;30;35;35;17,50;0;0;0;2;1;1130;1096;565,00;No
1;core/src/main/java/org/syncope/core/audit/AuditManager.java;63;105;74;21,00;0;0;0;5;1;1590;1096;318,00;No
1;core/src/main/java/org/syncope/core/audit/JNDIFallbackConnectionSource.java;134;160;159;53,33;0;0;0;3;1;1558;1096;519,33;No
1;client/src/main/java/org/syncope/types/AuditLoggerName.java;79;98;98;49,00;0;0;0;2;1;1108;1096;554,00;No
1;console/src/main/java/org/syncope/console/pages/panels/JQueryTabbedPanel.java;32;37;37;18,50;0;0;0;2;1;1108;1096;554,00;No
1;console/src/main/java/org/syncope/console/rest/LoggerRestClient.java;62;75;73;25,00;0;0;0;3;2;1149;1096;383,00;No
1;core/src/main/java/org/syncope/core/init/ImplementationClassNamesLoader.java;103;123;123;61,50;0;0;0;2;1;1102;1096;551,00;No
1;build-tools/src/main/java/org/apache/syncope/buildtools/ApacheDSRootDseServlet.java;84;100;100;100,00;100;100;100,00;1;1;1096;1096;1096,00;No
1;build-tools/src/main/java/org/apache/syncope/buildtools/ApacheDSStartStopListener.java;219;258;258;258,00;258;258;258,00;1;1;1096;1096;1096,00;No
1;build-tools/src/main/java/org/apache/syncope/buildtools/H2StartStopListener.java;90;101;101;101,00;101;101;101,00;1;1;1096;1096;1096,00;No
1;build-tools/src/main/java/org/apache/syncope/buildtools/JarSchemaLdifExtractor.java;150;178;178;178,00;178;178;178,00;1;1;1096;1096;1096,00;No
1;client/src/main/java/org/apache/syncope/annotation/FormAttributeField.java;29;32;32;32,00;32;32;32,00;1;1;1096;1096;1096,00;Yes
1;client/src/main/java/org/apache/syncope/annotation/SchemaList.java;25;28;28;28,00;28;28;28,00;1;1;1096;1096;1096,00;Yes
1;client/src/main/java/org/apache/syncope/client/AbstractBaseBean.java;39;45;45;45,00;45;45;45,00;1;1;1096;1096;1096,00;Yes
1;client/src/main/java/org/apache/syncope/client/SyncopeConstants.java;24;42;28;14,00;36;28;12,00;3;2;1191;1096;397,00;Yes
1;client/src/main/java/org/apache/syncope/client/http/PreemptiveAuthHttpRequestFactory.java;63;82;75;27,33;75;75;25,00;3;2;1108;1096;369,33;No
1;client/src/main/java/org/apache/syncope/client/mod/AbstractAttributableMod.java;153;311;211;103,67;291;211;97,00;3;2;1186;1096;395,33;Yes
1;client/src/main/java/org/apache/syncope/client/mod/AttributeMod.java;68;87;87;87,00;87;87;87,00;1;1;1096;1096;1096,00;Yes
1;client/src/main/java/org/apache/syncope/client/mod/MembershipMod.java;67;82;82;82,00;82;82;82,00;1;1;1096;1096;1096,00;Yes
1;client/src/main/java/org/apache/syncope/client/mod/ReferenceMod.java;38;45;45;45,00;45;45;45,00;1;1;1096;1096;1096,00;Yes
1;client/src/main/java/org/apache/syncope/client/mod/RoleMod.java;108;143;143;143,00;143;143;143,00;1;1;1096;1096;1096,00;Yes
1;client/src/main/java/org/apache/syncope/client/mod/UserMod.java;76;98;98;98,00;98;98;98,00;1;1;1096;1096;1096,00;Yes
1;client/src/main/java/org/apache/syncope/client/report/AbstractReportletConf.java;38;46;46;46,00;46;46;46,00;1;1;1096;1096;1096,00;Yes
1;client/src/main/java/org/apache/syncope/client/report/ReportletConf.java;29;32;32;32,00;32;32;32,00;1;1;1096;1096;1096,00;Yes
1;client/src/main/java/org/apache/syncope/client/report/StaticReportletConf.java;79;102;102;102,00;102;102;102,00;1;1;1096;1096;1096,00;Yes
1;client/src/main/java/org/apache/syncope/client/report/UserReportletConf.java;88;112;112;112,00;112;112;112,00;1;1;1096;1096;1096,00;Yes
1;client/src/main/java/org/apache/syncope/client/search/AttributeCond.java;67;85;85;85,00;85;85;85,00;1;1;1096;1096;1096,00;Yes
1;client/src/main/java/org/apache/syncope/client/search/MembershipCond.java;46;57;57;57,00;57;57;57,00;1;1;1096;1096;1096,00;Yes
1;client/src/main/java/org/apache/syncope/client/search/NodeCond.java;159;210;210;210,00;210;210;210,00;1;1;1096;1096;1096,00;Yes
1;client/src/main/java/org/apache/syncope/client/search/ResourceCond.java;35;41;41;41,00;41;41;41,00;1;1;1096;1096;1096,00;Yes
1;client/src/main/java/org/apache/syncope/client/search/SyncopeUserCond.java;30;34;34;34,00;34;34;34,00;1;1;1096;1096;1096,00;Yes
