RELEASE;FILENAME;LOC;LOC_added;MAX_LOC_Added;AVG_LOC_Added;Churn;MAX_Churn;AVG_Churn;NR;NAUTH;ChgSetSize;MAX_ChgSet;AVG_ChgSet;BUGGYNESS
2;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java;63;1;1;1,00;0;0;0;1;1;9;9;9,00;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java;72;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java;61;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java;42;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java;52;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java;62;18;18;18,00;16;16;16,00;1;1;13;13;13,00;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java;166;253;241;84,33;172;174;57,33;3;1;48;34;16,00;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java;44;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java;386;185;98;46,25;160;92;40,00;4;1;64;34;16,00;Yes
2;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java;33;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java;66;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java;54;24;24;24,00;21;21;21,00;1;1;12;12;12,00;Yes
2;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MessageFilter.java;28;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java;52;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java;96;4;4;4,00;4;4;4,00;1;1;12;12;12,00;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/TrueFilter.java;28;1;1;1,00;0;0;0;1;1;34;34;34,00;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/ZkSubscriptionManager.java;195;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java;168;4;4;4,00;4;4;4,00;1;1;12;12;12,00;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java;69;5;5;5,00;5;5;5,00;1;1;12;12;12,00;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java;24;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java;44;5;5;5,00;5;5;5,00;1;1;12;12;12,00;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java;374;18;17;9,00;17;17;8,50;2;1;46;34;23,00;No
2;hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java;79;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java;30;1;1;1,00;0;0;0;1;1;34;34;34,00;No
2;hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java;84;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java;66;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/test/java/org/apache/hedwig/HelperMethods.java;51;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/test/java/org/apache/hedwig/StubCallback.java;42;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/test/java/org/apache/hedwig/StubScanCallback.java;47;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/test/java/org/apache/hedwig/client/TestPubSubClient.java;205;0;0;0;0;0;0;0;0;0;0;0;Yes
2;hedwig-server/src/test/java/org/apache/hedwig/server/HedwigHubTestBase.java;114;31;25;10,33;20;16;6,67;3;1;53;34;17,67;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/HedwigRegionTestBase.java;194;49;42;24,50;29;25;14,50;2;1;39;34;19,50;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/PubSubServerStandAloneTestBase.java;52;1;1;1,00;1;1;1,00;1;1;34;34;34,00;Yes
2;hedwig-server/src/test/java/org/apache/hedwig/server/TestPubSubServerStartup.java;106;1;1;1,00;1;1;1,00;1;1;34;34;34,00;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/delivery/StubDeliveryManager.java;54;9;5;4,50;9;5;4,50;2;1;46;34;23,00;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestBaseHandler.java;90;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestSubUnsubHandler.java;137;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java;634;55;31;18,33;33;30;11,00;3;1;46;34;15,33;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigRegion.java;82;172;172;172,00;172;172;172,00;1;1;5;5;5,00;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java;220;2;2;2,00;1;1;1,00;1;1;34;34;34,00;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java;139;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/BookKeeperTestBase.java;147;101;47;33,67;73;46;24,33;3;1;16;7;5,33;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubPersistenceManager.java;93;12;12;12,00;12;12;12,00;1;1;13;13;13,00;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubScanCallback.java;39;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManagerBlackBox.java;63;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookkeeperPersistenceManagerWhiteBox.java;107;11;11;11,00;10;10;10,00;1;1;1;1;1,00;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestLocalDBPersistenceManagerBlackBox.java;44;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestPersistenceManagerBlackBox.java;244;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheBlackBox.java;46;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheWhiteBox.java;219;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/StubSubscriptionManager.java;45;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestZkSubscriptionManager.java;171;9;3;3,00;6;2;2,00;3;1;12;10;4,00;Yes
2;hedwig-server/src/test/java/org/apache/hedwig/server/topics/StubTopicManager.java;54;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestConcurrentTopicAcquisition.java;191;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestZkTopicManager.java;261;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/test/java/org/apache/hedwig/zookeeper/TestZkUtils.java;37;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/test/java/org/apache/hedwig/zookeeper/ZooKeeperTestBase.java;78;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestUpdateSubscriptionState.java;215;246;246;246,00;246;246;246,00;1;1;12;12;12,00;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java;24;27;27;27,00;27;27;27,00;1;1;2;2;2,00;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java;77;89;84;44,50;88;84;44,00;2;1;6;4;3,00;Yes
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestReadTimeout.java;89;108;101;21,60;101;101;20,20;5;2;39;11;7,80;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java;42;53;52;26,50;51;52;25,50;2;2;19;13;9,50;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java;29;33;33;16,50;31;33;15,50;2;2;19;13;9,50;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java;64;80;79;40,00;27;79;13,50;2;1;21;13;10,50;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java;51;60;60;60,00;60;60;60,00;1;1;13;13;13,00;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java;208;236;236;236,00;236;236;236,00;1;1;13;13;13,00;Yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java;75;90;90;90,00;90;90;90,00;1;1;13;13;13,00;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java;48;58;58;58,00;58;58;58,00;1;1;13;13;13,00;No
2;hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java;367;407;397;135,67;400;397;133,33;3;2;40;34;13,33;Yes
2;hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java;378;428;424;214,00;425;424;212,50;2;1;39;34;19,50;Yes
2;hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java;912;1057;1029;528,50;1041;1029;520,50;2;1;39;34;19,50;Yes
2;hedwig-server/src/main/java/org/apache/hedwig/admin/console/JLineHedwigCompletor.java;82;92;92;92,00;92;92;92,00;1;1;5;5;5,00;No
2;hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java;348;357;357;178,50;355;357;177,50;2;1;39;34;19,50;Yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java;131;161;157;53,67;158;157;52,67;3;1;23;11;7,67;Yes
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieJournalTest.java;327;617;394;68,56;582;394;64,67;9;3;75;18;8,33;Yes
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/ClientUtil.java;27;30;30;30,00;30;30;30,00;1;1;5;5;5,00;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java;142;401;228;100,25;379;211;94,75;4;3;47;25;11,75;Yes
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/UpgradeTest.java;101;263;143;52,60;249;133;49,80;5;3;51;18;10,20;Yes
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/IndexCorruptionTest.java;131;169;166;84,50;166;166;83,00;2;1;16;11;8,00;Yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java;333;545;378;77,86;509;378;72,71;7;3;55;25;7,86;Yes
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CompactionTest.java;264;332;317;110,67;319;317;106,33;3;2;35;18;11,67;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java;38;40;40;40,00;40;40;40,00;1;1;6;6;6,00;No
2;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java;160;227;177;75,67;215;177;71,67;3;1;12;6;4,00;No
2;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java;238;284;260;142,00;271;260;135,50;2;1;10;6;5,00;No
2;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java;370;534;425;106,80;451;425;90,20;5;3;21;7;4,20;No
2;bookkeeper-benchmark/src/test/java/org/apache/bookkeeper/benchmark/TestBenchmark.java;190;220;211;55,00;216;211;54,00;4;2;14;6;3,50;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java;173;202;195;101,00;196;195;98,00;2;1;25;18;12,50;No
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CookieTest.java;266;323;298;161,50;321;298;160,50;2;1;20;18;10,00;No
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ZooKeeperUtil.java;111;217;133;43,40;217;133;43,40;5;1;41;18;8,20;Yes
2;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/MessageBoundedPersistenceTest.java;197;241;241;241,00;241;241;241,00;1;1;13;13;13,00;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java;648;666;665;333,00;665;665;332,50;2;1;27;25;13,50;No
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookKeeperClusterTestCase.java;303;345;336;115,00;339;336;113,00;3;2;26;11;8,67;Yes
2;hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigJMXService.java;34;37;37;37,00;37;37;37,00;1;1;4;4;4,00;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanInfo.java;24;27;27;27,00;27;27;27,00;1;1;4;4;4,00;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanRegistry.java;38;48;48;48,00;48;48;48,00;1;1;4;4;4,00;No
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieThrottleTest.java;113;127;127;127,00;127;127;127,00;1;1;2;2;2,00;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java;657;904;712;100,44;816;712;90,67;9;3;66;25;7,33;Yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java;28;32;32;32,00;32;32;32,00;1;1;6;6;6,00;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java;62;74;69;37,00;66;69;33,00;2;1;15;9;7,50;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java;96;118;113;59,00;88;113;44,00;2;1;15;9;7,50;Yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java;48;55;53;27,50;52;53;26,00;2;1;15;9;7,50;Yes
2;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerBean.java;41;52;51;26,00;51;51;25,50;2;1;50;34;25,00;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerMXBean.java;27;31;31;31,00;31;31;31,00;1;1;16;16;16,00;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java;62;77;77;77,00;77;77;77,00;1;1;16;16;16,00;Yes
2;hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java;52;63;63;63,00;63;63;63,00;1;1;16;16;16,00;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java;158;193;190;96,50;191;190;95,50;2;1;50;34;25,00;Yes
2;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheBean.java;53;64;64;64,00;64;64;64,00;1;1;16;16;16,00;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheMXBean.java;39;45;45;45,00;45;45;45,00;1;1;16;16;16,00;No
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/LedgerCacheTest.java;112;280;127;56,00;280;127;56,00;5;2;24;10;4,80;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/SnapshotMap.java;121;132;132;132,00;132;132;132,00;1;1;6;6;6,00;Yes
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/GcLedgersTest.java;151;167;167;167,00;167;167;167,00;1;1;6;6;6,00;No
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerManagerTestCase.java;64;77;77;77,00;77;77;77,00;1;1;6;6;6,00;No
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerCreateDeleteTest.java;66;74;74;74,00;74;74;74,00;1;1;2;2;2,00;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java;158;211;183;52,75;187;183;46,75;4;2;32;15;8,00;Yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java;78;91;91;91,00;91;91;91,00;1;1;9;9;9,00;Yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java;504;589;550;196,33;576;550;192,00;3;2;38;25;12,67;Yes
2;hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/AlreadyStartDeliveryException.java;31;36;36;36,00;36;36;36,00;1;1;1;1;1,00;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java;50;55;55;55,00;55;55;55,00;1;1;7;7;7,00;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestDeadlock.java;241;272;272;272,00;272;272;272,00;1;1;7;7;7,00;No
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTest.java;77;264;88;88,00;264;88;88,00;3;1;22;10;7,33;No
3;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java;191;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java;247;0;0;0;0;0;0;0;0;0;0;0;Yes
3;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java;392;20;14;10,00;11;7;5,50;2;1;21;19;10,50;Yes
3;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java;121;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java;327;30;15;15,00;-22;-11;-11,00;2;1;2;1;1,00;No
3;bookkeeper-benchmark/src/test/java/org/apache/bookkeeper/benchmark/TestBenchmark.java;195;26;19;8,67;-51;2;-17,00;3;2;109;78;36,33;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java;695;696;175;36,63;524;153;27,58;19;3;251;46;13,21;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java;41;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java;128;5;5;5,00;4;4;4,00;1;1;18;18;18,00;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java;28;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java;616;945;684;189,00;928;684;185,60;5;3;49;18;9,80;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java;170;0;0;0;0;0;0;0;0;0;0;0;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java;175;101;88;33,67;64;61;21,33;3;2;49;20;16,33;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java;448;123;62;20,50;78;43;13,00;6;3;44;14;7,33;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java;38;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java;232;109;63;36,33;106;62;35,33;3;1;28;12;9,33;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java;345;25;11;8,33;15;6;5,00;3;2;24;20;8,00;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java;447;134;67;14,89;68;59;7,56;9;3;147;46;16,33;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java;28;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java;59;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java;161;41;13;5,13;1;10;0,13;8;2;126;46;15,75;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java;528;33;10;4,71;7;7;1,00;7;3;82;39;11,71;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java;132;2;2;2,00;0;0;0;1;1;12;12;12,00;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java;39;4;4;4,00;4;4;4,00;1;1;12;12;12,00;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java;24;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java;729;207;93;23,00;140;72;15,56;9;2;143;46;15,89;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java;51;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java;53;2;2;2,00;0;0;0;1;1;12;12;12,00;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java;74;4;4;4,00;-1;-1;-1,00;1;1;12;12;12,00;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java;47;1;1;1,00;0;0;0;1;1;12;12;12,00;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java;157;0;0;0;0;0;0;0;0;0;0;0;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java;78;19;19;19,00;18;18;18,00;1;1;12;12;12,00;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java;124;0;0;0;0;0;0;0;0;0;0;0;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyEntryLogger.java;49;59;58;29,50;58;58;29,00;2;1;26;14;13,00;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyFileInfo.java;38;44;44;44,00;44;44;44,00;1;1;12;12;12,00;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java;125;0;0;0;0;0;0;0;0;0;0;0;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java;251;44;11;11,00;44;11;11,00;4;1;67;46;16,75;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java;523;129;73;11,73;63;66;5,73;11;3;180;46;16,36;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java;762;319;101;24,54;-22;83;-1,69;13;3;176;46;13,54;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java;184;122;111;40,67;98;99;32,67;3;2;33;20;11,00;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java;47;0;0;0;0;0;0;0;0;0;0;0;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java;148;7;7;7,00;7;7;7,00;1;1;9;9;9,00;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java;58;38;25;19,00;25;14;12,50;2;1;24;19;12,00;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java;132;16;9;4,00;-13;3;-3,25;4;2;85;46;21,25;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java;71;13;6;4,33;-2;1;-0,67;3;2;73;46;24,33;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java;71;0;0;0;-2;-2;-2,00;1;1;2;2;2,00;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java;808;338;164;28,17;73;91;6,08;12;3;149;46;12,42;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java;274;273;154;30,33;155;102;17,22;9;3;152;46;16,89;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java;155;56;42;18,67;18;38;6,00;3;2;60;46;20,00;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java;134;2;1;1,00;0;0;0;2;2;50;39;25,00;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java;68;0;0;0;0;0;0;0;0;0;0;0;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java;145;60;42;12,00;13;34;2,60;5;3;44;19;8,80;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java;159;438;139;36,50;169;122;14,08;12;3;104;39;8,67;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java;113;13;4;3,25;-2;0;-0,50;4;2;52;39;13,00;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java;71;31;28;15,50;27;27;13,50;2;1;7;5;3,50;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java;74;36;30;18,00;19;15;9,50;2;1;24;19;12,00;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java;71;0;0;0;0;0;0;0;0;0;0;0;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java;110;127;54;25,40;123;54;24,60;5;2;79;46;15,80;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java;249;74;36;18,50;38;36;9,50;4;1;34;19;8,50;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java;502;178;50;25,43;170;50;24,29;7;3;55;14;7,86;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java;24;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java;80;3;3;3,00;1;1;1,00;1;1;1;1;1,00;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java;260;203;129;29,00;18;123;2,57;7;3;161;46;23,00;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java;158;49;25;9,80;-22;4;-4,40;5;3;130;46;26,00;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java;469;128;102;25,60;-41;4;-8,20;5;3;130;46;26,00;Yes
