RELEASE;FILENAME;LOC;LOC_added;MAX_LOC_Added;AVG_LOC_Added;Churn;MAX_Churn;AVG_Churn;NR;NAUTH;ChgSetSize;MAX_ChgSet;AVG_ChgSet;BUGGYNESS
2;hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java;30;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java;84;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java;66;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/test/java/org/apache/hedwig/HelperMethods.java;51;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/test/java/org/apache/hedwig/StubCallback.java;42;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/test/java/org/apache/hedwig/StubScanCallback.java;47;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/test/java/org/apache/hedwig/client/TestPubSubClient.java;205;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/HedwigHubTestBase.java;114;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/HedwigRegionTestBase.java;194;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/PubSubServerStandAloneTestBase.java;52;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/TestPubSubServerStartup.java;106;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/delivery/StubDeliveryManager.java;54;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestBaseHandler.java;90;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestSubUnsubHandler.java;137;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java;634;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigRegion.java;82;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java;220;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java;139;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/BookKeeperTestBase.java;147;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubPersistenceManager.java;93;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubScanCallback.java;39;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManagerBlackBox.java;63;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookkeeperPersistenceManagerWhiteBox.java;107;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestLocalDBPersistenceManagerBlackBox.java;44;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestPersistenceManagerBlackBox.java;244;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheBlackBox.java;46;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheWhiteBox.java;219;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/StubSubscriptionManager.java;45;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestZkSubscriptionManager.java;171;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/topics/StubTopicManager.java;54;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestConcurrentTopicAcquisition.java;191;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestZkTopicManager.java;261;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/test/java/org/apache/hedwig/zookeeper/TestZkUtils.java;37;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/test/java/org/apache/hedwig/zookeeper/ZooKeeperTestBase.java;78;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestUpdateSubscriptionState.java;215;0;0;0;0;0;0;0;0;0;0;0;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java;24;0;0;0;0;0;0;0;0;0;0;0;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java;77;0;0;0;0;0;0;0;0;0;0;0;No
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestReadTimeout.java;89;0;0;0;0;0;0;0;0;0;0;0;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java;42;0;0;0;0;0;0;0;0;0;0;0;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java;29;0;0;0;0;0;0;0;0;0;0;0;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java;64;0;0;0;0;0;0;0;0;0;0;0;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java;51;0;0;0;0;0;0;0;0;0;0;0;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java;208;0;0;0;0;0;0;0;0;0;0;0;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java;75;0;0;0;0;0;0;0;0;0;0;0;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java;48;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java;367;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java;378;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java;912;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/main/java/org/apache/hedwig/admin/console/JLineHedwigCompletor.java;82;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java;348;0;0;0;0;0;0;0;0;0;0;0;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java;131;0;0;0;0;0;0;0;0;0;0;0;No
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieJournalTest.java;327;0;0;0;0;0;0;0;0;0;0;0;No
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/ClientUtil.java;27;0;0;0;0;0;0;0;0;0;0;0;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java;142;0;0;0;0;0;0;0;0;0;0;0;No
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/UpgradeTest.java;101;0;0;0;0;0;0;0;0;0;0;0;No
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/IndexCorruptionTest.java;131;0;0;0;0;0;0;0;0;0;0;0;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java;333;0;0;0;0;0;0;0;0;0;0;0;No
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CompactionTest.java;264;0;0;0;0;0;0;0;0;0;0;0;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java;38;0;0;0;0;0;0;0;0;0;0;0;No
2;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java;160;0;0;0;0;0;0;0;0;0;0;0;No
2;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java;238;0;0;0;0;0;0;0;0;0;0;0;No
2;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java;370;0;0;0;0;0;0;0;0;0;0;0;No
2;bookkeeper-benchmark/src/test/java/org/apache/bookkeeper/benchmark/TestBenchmark.java;190;0;0;0;0;0;0;0;0;0;0;0;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java;173;0;0;0;0;0;0;0;0;0;0;0;No
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CookieTest.java;266;0;0;0;0;0;0;0;0;0;0;0;No
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ZooKeeperUtil.java;111;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/MessageBoundedPersistenceTest.java;197;0;0;0;0;0;0;0;0;0;0;0;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java;648;0;0;0;0;0;0;0;0;0;0;0;No
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookKeeperClusterTestCase.java;303;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigJMXService.java;34;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanInfo.java;24;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanRegistry.java;38;0;0;0;0;0;0;0;0;0;0;0;No
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieThrottleTest.java;113;0;0;0;0;0;0;0;0;0;0;0;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java;657;0;0;0;0;0;0;0;0;0;0;0;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java;28;0;0;0;0;0;0;0;0;0;0;0;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java;62;0;0;0;0;0;0;0;0;0;0;0;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java;96;0;0;0;0;0;0;0;0;0;0;0;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java;48;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerBean.java;41;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerMXBean.java;27;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java;62;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java;52;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java;158;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheBean.java;53;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheMXBean.java;39;0;0;0;0;0;0;0;0;0;0;0;No
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/LedgerCacheTest.java;112;0;0;0;0;0;0;0;0;0;0;0;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/SnapshotMap.java;121;0;0;0;0;0;0;0;0;0;0;0;No
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/GcLedgersTest.java;151;0;0;0;0;0;0;0;0;0;0;0;No
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerManagerTestCase.java;64;0;0;0;0;0;0;0;0;0;0;0;No
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerCreateDeleteTest.java;66;0;0;0;0;0;0;0;0;0;0;0;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java;158;0;0;0;0;0;0;0;0;0;0;0;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java;78;0;0;0;0;0;0;0;0;0;0;0;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java;504;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/AlreadyStartDeliveryException.java;31;0;0;0;0;0;0;0;0;0;0;0;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java;50;0;0;0;0;0;0;0;0;0;0;0;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestDeadlock.java;241;0;0;0;0;0;0;0;0;0;0;0;No
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTest.java;77;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java;191;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java;247;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java;392;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java;121;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java;327;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-benchmark/src/test/java/org/apache/bookkeeper/benchmark/TestBenchmark.java;195;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java;695;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java;41;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java;128;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java;28;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java;616;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java;170;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java;175;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java;448;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java;38;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java;232;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java;345;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java;447;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java;28;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java;59;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java;161;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java;528;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java;132;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java;39;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java;24;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java;729;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java;51;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java;53;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java;74;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java;47;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java;157;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java;78;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java;124;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyEntryLogger.java;49;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyFileInfo.java;38;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java;125;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java;251;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java;523;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java;762;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java;184;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java;47;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java;148;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java;58;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java;132;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java;71;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java;71;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java;808;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java;274;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java;155;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java;134;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java;68;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java;145;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java;159;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java;113;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java;71;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java;74;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java;71;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java;110;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java;249;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java;502;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java;24;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java;80;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java;260;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java;158;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java;469;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java;179;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java;133;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java;91;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/SnapshotMap.java;121;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java;208;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java;198;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java;152;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java;451;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java;75;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java;48;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java;114;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java;467;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java;592;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java;121;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java;164;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java;137;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java;83;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/EntryFormatter.java;65;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java;648;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java;50;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java;227;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java;47;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java;30;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java;83;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java;32;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringEntryFormatter.java;40;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java;59;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Tool.java;39;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java;83;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieJournalTest.java;493;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CompactionTest.java;265;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CookieTest.java;287;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/EntryLogTest.java;162;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/LedgerCacheTest.java;190;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/UpgradeTest.java;213;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTest.java;77;0;0;0;0;0;0;0;0;0;0;0;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTestClient.java;64;0;0;0;0;0;0;0;0;0;0;0;No
